day,store_id,store_format,category,dow,month,promo_flag,lag_7,lag_14,roll_28_mean,sales
508,S09,super,cat_E,4,4,0,354.2,134.51,62.76357142857142,135.98
509,S09,super,cat_E,5,4,0,116.42,149.34,112.29821428571428,125.73
510,S09,super,cat_E,6,5,0,123.28,222.76,78.09321428571427,144.39
511,S09,super,cat_E,0,5,1,97.78,115.32,58.22999999999998,348.95
512,S09,super,cat_E,1,5,1,112.3,132.97,94.29749999999999,358.13
513,S09,super,cat_E,2,5,1,277.86,133.46,75.48928571428569,300.9
514,S09,super,cat_E,3,5,0,285.67,121.1,67.53857142857142,110.2
515,S09,super,cat_E,4,5,0,135.98,354.2,76.90071428571426,102.39
516,S09,super,cat_E,5,5,1,125.73,116.42,112.10259259259257,344.14
517,S09,super,cat_E,6,5,1,144.39,123.28,71.8192857142857,333.01
518,S09,super,cat_E,0,5,1,348.95,97.78,58.78571428571427,305.07
519,S09,super,cat_E,1,5,1,358.13,112.3,82.4042857142857,310.77
520,S09,super,cat_E,2,5,1,300.9,277.86,108.05607142857141,282.3
521,S09,super,cat_E,3,5,1,110.2,285.67,65.65607142857142,346.47
522,S09,super,cat_E,4,5,1,102.39,135.98,108.3010714285714,321.58
523,S09,super,cat_E,5,5,1,344.14,125.73,58.202499999999986,360.16
524,S09,super,cat_E,6,5,0,333.01,144.39,52.95749999999998,160.2
525,S09,super,cat_E,0,5,0,305.07,348.95,58.1767857142857,114.3
526,S09,super,cat_E,1,5,0,310.77,358.13,122.73749999999998,114.82
527,S09,super,cat_E,2,5,0,282.3,300.9,86.68785714285711,97.34
528,S09,super,cat_E,3,5,0,346.47,110.2,66.13785714285713,112.59
529,S09,super,cat_E,4,5,0,321.58,102.39,111.57892857142856,103.12
530,S09,super,cat_E,5,5,0,360.16,344.14,61.56214285714284,162.47
531,S09,super,cat_E,6,5,0,160.2,333.01,45.196428571428555,163.79
532,S09,super,cat_E,0,5,1,114.3,305.07,57.50642857142856,233.36
533,S09,super,cat_E,1,5,1,114.82,310.77,74.16642857142855,333.0
534,S09,super,cat_E,2,5,0,97.34,282.3,74.26392857142855,115.84
535,S09,super,cat_E,3,5,1,112.59,346.47,70.8892857142857,316.67
536,S09,super,cat_E,4,5,1,103.12,321.58,106.85642857142855,231.78
537,S09,super,cat_E,5,5,0,162.47,360.16,77.32535714285713,126.07
538,S09,super,cat_E,6,5,1,163.79,160.2,55.62571428571427,434.04
539,S09,super,cat_E,0,5,0,233.36,114.3,83.56714285714284,94.29
500,S09,super,cat_F,3,4,0,68.42,53.16,86.00249999999998,62.01
501,S09,super,cat_F,4,4,1,74.4,84.14,66.01107142857141,189.98
502,S09,super,cat_F,5,4,0,91.99,102.4,96.02142857142857,97.05
503,S09,super,cat_F,6,4,0,90.88,91.51,58.79642857142856,93.52
504,S09,super,cat_F,0,4,1,72.07,76.97,42.52642857142855,196.3
505,S09,super,cat_F,1,4,0,82.3,72.18,55.18357142857142,71.25
506,S09,super,cat_F,2,4,1,71.42,76.56,76.25821428571429,216.33
507,S09,super,cat_F,3,4,1,62.01,68.42,71.85285714285712,231.85
508,S09,super,cat_F,4,4,1,189.98,74.4,63.1067857142857,194.34
509,S09,super,cat_F,5,4,1,97.05,91.99,111.58785714285713,214.69
510,S09,super,cat_F,6,5,1,93.52,90.88,78.08142857142856,225.85
511,S09,super,cat_F,0,5,1,196.3,72.07,57.296785714285704,191.11
512,S09,super,cat_F,1,5,0,71.25,82.3,94.81285714285714,83.29
513,S09,super,cat_F,2,5,0,216.33,71.42,75.51999999999998,60.56
514,S09,super,cat_F,3,5,0,231.85,62.01,66.82642857142856,77.93
515,S09,super,cat_F,4,5,1,194.34,189.98,77.10249999999999,171.94
516,S09,super,cat_F,5,5,0,214.69,97.05,107.40999999999998,84.8
517,S09,super,cat_F,6,5,1,225.85,93.52,71.82785714285713,253.03
518,S09,super,cat_F,0,5,1,191.11,196.3,59.18607142857142,195.15
519,S09,super,cat_F,1,5,0,83.29,71.25,82.09642857142856,77.98
520,S09,super,cat_F,2,5,0,60.56,216.33,105.03964285714285,66.71
521,S09,super,cat_F,3,5,1,77.93,231.85,65.08392857142856,194.11
522,S09,super,cat_F,4,5,0,171.94,194.34,108.40821428571427,62.41
523,S09,super,cat_F,5,5,0,84.8,214.69,58.41249999999998,61.71
524,S09,super,cat_F,6,5,1,253.03,225.85,51.63035714285713,272.0
525,S09,super,cat_F,0,5,0,195.15,191.11,58.3892857142857,71.42
526,S09,super,cat_F,1,5,0,77.98,83.29,118.11321428571428,63.8
527,S09,super,cat_F,2,5,1,66.71,60.56,86.93285714285712,192.79
528,S09,super,cat_F,3,5,1,194.11,77.93,65.725,189.96
529,S09,super,cat_F,4,5,1,62.41,171.94,111.42964285714285,211.21
530,S09,super,cat_F,5,5,1,61.71,84.8,61.65035714285712,280.87
531,S09,super,cat_F,6,5,1,272.0,253.03,45.01999999999999,230.62
532,S09,super,cat_F,0,5,1,71.42,195.15,57.47785714285713,171.6
533,S09,super,cat_F,1,5,1,63.8,77.98,74.62785714285712,164.21
534,S09,super,cat_F,2,5,1,192.79,66.71,74.13607142857141,198.12
535,S09,super,cat_F,3,5,0,189.96,194.11,71.69999999999997,74.62
536,S09,super,cat_F,4,5,0,211.21,62.41,105.72214285714283,67.99
537,S09,super,cat_F,5,5,1,280.87,61.71,77.60107142857142,236.14
538,S09,super,cat_F,6,5,0,230.62,272.0,55.58178571428571,79.95
539,S09,super,cat_F,0,5,1,171.6,71.42,84.57535714285711,172.4
500,S09,super,cat_G,3,4,0,118.31,114.76,86.25857142857141,117.86
501,S09,super,cat_G,4,4,1,114.32,91.44,65.92392857142856,340.86
502,S09,super,cat_G,5,4,1,146.54,210.61,95.37821428571428,433.19
503,S09,super,cat_G,6,4,0,141.38,114.31,59.0317857142857,129.42
504,S09,super,cat_G,0,4,0,104.9,103.92,42.05464285714284,111.87
505,S09,super,cat_G,1,4,0,109.03,185.02,55.61571428571427,108.53
506,S09,super,cat_G,2,4,0,94.14,108.71,76.60107142857142,93.28
507,S09,super,cat_G,3,4,0,117.86,118.31,71.48214285714285,97.85
508,S09,super,cat_G,4,4,0,340.86,114.32,63.25785714285713,99.21
509,S09,super,cat_G,5,4,0,433.19,146.54,114.75249999999998,126.04
510,S09,super,cat_G,6,5,0,129.42,141.38,77.32071428571427,131.2
511,S09,super,cat_G,0,5,1,111.87,104.9,58.13321428571427,247.14
512,S09,super,cat_G,1,5,0,108.53,109.03,94.80464285714285,97.56
513,S09,super,cat_G,2,5,0,93.28,94.14,75.59535714285713,108.74
514,S09,super,cat_G,3,5,1,97.85,117.86,66.77714285714283,333.44
515,S09,super,cat_G,4,5,1,99.21,340.86,76.79035714285713,283.93
516,S09,super,cat_G,5,5,0,126.04,433.19,106.99037037037036,130.99
517,S09,super,cat_G,6,5,0,131.2,129.42,72.70035714285713,126.35
518,S09,super,cat_G,0,5,0,247.14,111.87,58.46071428571427,100.27
519,S09,super,cat_G,1,5,0,97.56,108.53,81.68999999999998,92.24
520,S09,super,cat_G,2,5,0,108.74,93.28,103.7735714285714,105.15
521,S09,super,cat_G,3,5,0,333.44,97.85,65.98035714285713,93.99
522,S09,super,cat_G,4,5,1,283.93,99.21,109.85999999999999,304.83
523,S09,super,cat_G,5,5,0,130.99,126.04,58.6392857142857,113.73
524,S09,super,cat_G,6,5,1,126.35,131.2,51.22249999999998,313.32
525,S09,super,cat_G,0,5,0,100.27,247.14,60.21499999999998,84.74
526,S09,super,cat_G,1,5,0,92.24,97.56,112.91821428571427,113.59
527,S09,super,cat_G,2,5,0,105.15,108.74,86.61964285714284,110.33
528,S09,super,cat_G,3,5,1,93.99,333.44,65.89107142857141,302.75
529,S09,super,cat_G,4,5,1,304.83,283.93,112.35035714285712,265.91
530,S09,super,cat_G,5,5,1,113.73,130.99,61.423571428571414,369.51
531,S09,super,cat_G,6,5,1,313.32,126.35,44.77249999999998,345.24
532,S09,super,cat_G,0,5,1,84.74,100.27,57.66821428571427,238.47
533,S09,super,cat_G,1,5,0,113.59,92.24,75.60107142857142,107.93
534,S09,super,cat_G,2,5,0,110.33,105.15,73.6435714285714,95.37
535,S09,super,cat_G,3,5,1,302.75,93.99,72.48964285714284,227.48
536,S09,super,cat_G,4,5,0,265.91,304.83,109.0717857142857,110.02
537,S09,super,cat_G,5,5,0,369.51,113.73,78.69499999999998,143.23
538,S09,super,cat_G,6,5,0,345.24,313.32,55.43321428571427,114.08
539,S09,super,cat_G,0,5,0,238.47,84.74,84.41214285714284,93.15
500,S09,super,cat_H,3,4,1,103.45,87.76,85.64821428571426,269.24
501,S09,super,cat_H,4,4,0,93.99,100.26,66.75964285714284,100.46
502,S09,super,cat_H,5,4,0,103.89,229.94,94.31642857142856,131.3
503,S09,super,cat_H,6,4,1,112.49,128.55,58.25357142857142,280.68
504,S09,super,cat_H,0,4,1,97.86,99.38,41.94142857142856,264.5
505,S09,super,cat_H,1,4,1,76.72,128.59,55.541785714285695,242.63
506,S09,super,cat_H,2,4,1,129.07,175.87,76.82892857142856,261.57
507,S09,super,cat_H,3,4,1,269.24,103.45,71.55142857142856,234.14
508,S09,super,cat_H,4,4,0,100.46,93.99,63.048571428571414,99.99
509,S09,super,cat_H,5,4,1,131.3,103.89,112.03928571428571,317.99
510,S09,super,cat_H,6,5,0,280.68,112.49,76.8367857142857,132.2
511,S09,super,cat_H,0,5,0,264.5,97.86,58.41035714285713,98.24
512,S09,super,cat_H,1,5,1,242.63,76.72,95.0510714285714,296.7
513,S09,super,cat_H,2,5,0,261.57,129.07,75.77499999999998,103.83
514,S09,super,cat_H,3,5,1,234.14,269.24,67.10535714285713,302.29
515,S09,super,cat_H,4,5,0,99.99,100.46,76.12249999999997,92.25
516,S09,super,cat_H,5,5,0,317.99,131.3,101.92962962962962,135.35
517,S09,super,cat_H,6,5,0,132.2,280.68,72.22535714285712,102.37
518,S09,super,cat_H,0,5,0,98.24,264.5,58.29714285714284,72.38
519,S09,super,cat_H,1,5,1,296.7,242.63,79.11571428571426,215.07
520,S09,super,cat_H,2,5,0,103.83,261.57,103.08071428571427,80.19
521,S09,super,cat_H,3,5,0,302.29,234.14,66.23571428571427,108.5
522,S09,super,cat_H,4,5,0,92.25,99.99,108.79892857142855,73.26
523,S09,super,cat_H,5,5,1,135.35,317.99,58.6617857142857,303.51
524,S09,super,cat_H,6,5,1,102.37,132.2,50.97107142857141,315.42
525,S09,super,cat_H,0,5,0,72.38,98.24,60.24678571428569,107.1
526,S09,super,cat_H,1,5,0,215.07,296.7,107.01999999999998,105.2
527,S09,super,cat_H,2,5,0,80.19,103.83,86.43571428571427,71.95
528,S09,super,cat_H,3,5,1,108.5,302.29,66.47964285714285,245.67
529,S09,super,cat_H,4,5,0,73.26,92.25,112.69535714285712,92.88
530,S09,super,cat_H,5,5,0,303.51,135.35,61.093928571428556,125.7
531,S09,super,cat_H,6,5,1,315.42,102.37,44.82642857142855,336.12
532,S09,super,cat_H,0,5,0,107.1,72.38,56.300714285714264,93.42
533,S09,super,cat_H,1,5,1,105.2,215.07,75.7567857142857,206.38
534,S09,super,cat_H,2,5,1,71.95,80.19,73.28357142857142,309.51
535,S09,super,cat_H,3,5,0,245.67,108.5,72.90464285714285,96.39
536,S09,super,cat_H,4,5,0,92.88,73.26,109.09607142857142,71.45
537,S09,super,cat_H,5,5,1,125.7,303.51,78.4667857142857,321.74
538,S09,super,cat_H,6,5,1,336.12,315.42,55.726071428571416,262.99
539,S09,super,cat_H,0,5,0,93.42,107.1,84.09535714285713,78.39
500,S10,super,cat_A,3,4,0,93.71,92.2,85.4567857142857,104.17
501,S10,super,cat_A,4,4,1,117.04,101.18,65.35499999999999,328.55
502,S10,super,cat_A,5,4,1,127.55,161.42,93.84571428571427,420.55
503,S10,super,cat_A,6,4,1,116.22,142.99,58.25535714285713,377.6
504,S10,super,cat_A,0,4,0,111.13,96.3,43.24035714285713,115.3
505,S10,super,cat_A,1,4,0,97.01,115.79,55.18571428571426,101.93
506,S10,super,cat_A,2,4,1,106.93,155.68,76.68857142857141,324.36
507,S10,super,cat_A,3,4,0,104.17,93.71,71.16714285714285,116.98
508,S10,super,cat_A,4,4,1,328.55,117.04,63.56499999999999,291.37
509,S10,super,cat_A,5,4,0,420.55,127.55,117.21785714285713,129.86
510,S10,super,cat_A,6,5,0,377.6,116.22,77.54642857142856,143.41
511,S10,super,cat_A,0,5,1,115.3,111.13,58.369642857142836,264.67
512,S10,super,cat_A,1,5,0,101.93,97.01,95.57714285714283,98.46
513,S10,super,cat_A,2,5,0,324.36,106.93,75.89464285714283,91.48
514,S10,super,cat_A,3,5,0,116.98,104.17,66.39892857142856,100.42
515,S10,super,cat_A,4,5,0,291.37,328.55,78.52964285714283,99.34
516,S10,super,cat_A,5,5,0,129.86,420.55,94.15555555555555,109.89
517,S10,super,cat_A,6,5,0,143.41,377.6,71.71499999999999,133.02
518,S10,super,cat_A,0,5,1,264.67,115.3,57.75571428571426,271.18
519,S10,super,cat_A,1,5,0,98.46,101.93,79.25035714285714,101.71
520,S10,super,cat_A,2,5,0,91.48,324.36,105.10499999999999,95.41
521,S10,super,cat_A,3,5,1,100.42,116.98,64.42999999999998,253.37
522,S10,super,cat_A,4,5,1,99.34,291.37,109.03107142857141,286.29
523,S10,super,cat_A,5,5,0,109.89,129.86,58.43428571428569,113.37
524,S10,super,cat_A,6,5,0,133.02,143.41,51.14464285714284,129.48
525,S10,super,cat_A,0,5,1,271.18,264.67,60.15142857142855,279.57
526,S10,super,cat_A,1,5,0,101.71,98.46,107.28678571428568,91.75
527,S10,super,cat_A,2,5,0,95.41,91.48,86.34428571428569,92.38
528,S10,super,cat_A,3,5,0,253.37,100.42,67.9117857142857,117.23
529,S10,super,cat_A,4,5,0,286.29,99.34,113.23071428571427,93.67
530,S10,super,cat_A,5,5,1,113.37,109.89,61.63035714285713,295.5
531,S10,super,cat_A,6,5,0,129.48,133.02,45.55999999999998,89.99
532,S10,super,cat_A,0,5,1,279.57,271.18,56.26464285714284,276.04
533,S10,super,cat_A,1,5,1,91.75,101.71,75.87035714285712,249.02
534,S10,super,cat_A,2,5,0,92.38,95.41,73.34749999999998,83.44
535,S10,super,cat_A,3,5,1,117.23,253.37,73.18392857142855,269.36
536,S10,super,cat_A,4,5,0,93.67,286.29,107.79964285714286,95.04
537,S10,super,cat_A,5,5,0,295.5,113.37,77.29249999999999,110.5
538,S10,super,cat_A,6,5,0,89.99,129.48,55.5892857142857,128.0
539,S10,super,cat_A,0,5,1,276.04,279.57,85.24607142857141,266.67
500,S10,super,cat_B,3,4,1,92.21,90.64,84.81714285714284,224.43
501,S10,super,cat_B,4,4,0,168.18,104.83,65.47249999999998,102.83
502,S10,super,cat_B,5,4,0,92.36,112.21,93.58821428571426,125.73
503,S10,super,cat_B,6,4,1,100.89,143.76,58.852857142857125,300.43
504,S10,super,cat_B,0,4,0,100.47,92.64,43.3042857142857,91.44
505,S10,super,cat_B,1,4,1,86.64,88.91,55.271785714285706,183.53
506,S10,super,cat_B,2,4,1,105.84,102.14,77.06857142857142,292.55
507,S10,super,cat_B,3,4,0,224.43,92.21,71.63321428571426,84.2
508,S10,super,cat_B,4,4,0,102.83,168.18,63.657499999999985,82.09
509,S10,super,cat_B,5,4,0,125.73,92.36,121.86928571428571,89.88
510,S10,super,cat_B,6,5,0,300.43,100.89,78.29785714285711,120.56
511,S10,super,cat_B,0,5,1,91.44,100.47,58.34357142857141,228.83
512,S10,super,cat_B,1,5,0,183.53,86.64,95.32928571428569,107.63
513,S10,super,cat_B,2,5,1,292.55,105.84,76.16892857142855,258.84
514,S10,super,cat_B,3,5,0,84.2,224.43,66.1735714285714,79.34
515,S10,super,cat_B,4,5,1,82.09,102.83,79.28321428571427,268.97
516,S10,super,cat_B,5,5,0,89.88,125.73,93.23999999999998,94.91
517,S10,super,cat_B,6,5,0,120.56,300.43,69.53214285714284,114.43
518,S10,super,cat_B,0,5,1,228.83,91.44,57.47714285714284,238.15
519,S10,super,cat_B,1,5,0,107.63,183.53,81.42357142857142,71.4
520,S10,super,cat_B,2,5,1,258.84,292.55,106.6135714285714,292.05
521,S10,super,cat_B,3,5,1,79.34,84.2,64.40857142857142,216.88
522,S10,super,cat_B,4,5,0,268.97,82.09,106.09535714285713,91.96
523,S10,super,cat_B,5,5,0,94.91,89.88,59.0542857142857,125.21
524,S10,super,cat_B,6,5,1,114.43,120.56,50.41321428571427,283.23
525,S10,super,cat_B,0,5,1,238.15,228.83,60.22357142857141,233.16
526,S10,super,cat_B,1,5,0,71.4,107.63,106.73357142857141,81.72
527,S10,super,cat_B,2,5,0,292.05,258.84,85.55821428571426,84.56
528,S10,super,cat_B,3,5,1,216.88,79.34,67.82714285714285,196.44
529,S10,super,cat_B,4,5,0,91.96,268.97,112.3442857142857,103.43
530,S10,super,cat_B,5,5,1,125.21,94.91,61.86499999999999,296.96
531,S10,super,cat_B,6,5,0,283.23,114.43,45.531428571428556,97.75
532,S10,super,cat_B,0,5,1,233.16,238.15,56.52999999999999,231.34
533,S10,super,cat_B,1,5,1,81.72,71.4,75.81999999999998,230.65
534,S10,super,cat_B,2,5,0,84.56,292.05,72.97642857142856,85.42
535,S10,super,cat_B,3,5,0,196.44,216.88,73.43321428571427,80.3
536,S10,super,cat_B,4,5,0,103.43,91.96,106.91964285714285,78.13
537,S10,super,cat_B,5,5,0,296.96,125.21,78.20571428571427,96.3
538,S10,super,cat_B,6,5,1,97.75,283.23,55.6092857142857,264.66
539,S10,super,cat_B,0,5,1,231.34,233.16,83.69785714285713,217.93
500,S10,super,cat_C,3,4,0,76.04,112.17,84.24999999999999,150.63
501,S10,super,cat_C,4,4,0,106.3,276.84,65.75321428571426,56.04
502,S10,super,cat_C,5,4,0,143.45,190.54,96.22999999999999,357.13
503,S10,super,cat_C,6,4,1,193.64,161.8,58.80571428571427,782.16
504,S10,super,cat_C,0,4,1,261.7,77.48,43.47464285714284,635.48
505,S10,super,cat_C,1,4,0,174.76,182.04,55.49749999999998,116.55
506,S10,super,cat_C,2,4,1,55.94,131.34,77.61142857142856,407.92
507,S10,super,cat_C,3,4,1,150.63,76.04,70.60821428571427,353.85
508,S10,super,cat_C,4,4,0,56.04,106.3,64.01892857142856,154.36
509,S10,super,cat_C,5,4,1,357.13,143.45,126.46892857142855,219.68
510,S10,super,cat_C,6,5,1,782.16,193.64,77.71642857142855,326.52
511,S10,super,cat_C,0,5,1,635.48,261.7,58.758571428571415,421.26
512,S10,super,cat_C,1,5,0,116.55,174.76,94.42178571428569,140.26
513,S10,super,cat_C,2,5,0,407.92,55.94,76.15964285714286,80.53
514,S10,super,cat_C,3,5,1,353.85,150.63,66.4417857142857,418.46
515,S10,super,cat_C,4,5,0,154.36,56.04,79.87464285714283,36.49
516,S10,super,cat_C,5,5,0,219.68,357.13,93.07,172.07
517,S10,super,cat_C,6,5,0,326.52,782.16,69.68535714285713,188.42
518,S10,super,cat_C,0,5,0,421.26,635.48,58.0342857142857,205.52
519,S10,super,cat_C,1,5,0,140.26,116.55,81.47357142857142,64.0
520,S10,super,cat_C,2,5,1,80.53,407.92,107.75107142857142,421.12
521,S10,super,cat_C,3,5,0,418.46,353.85,65.58142857142856,97.93
522,S10,super,cat_C,4,5,1,36.49,154.36,110.74999999999999,545.73
523,S10,super,cat_C,5,5,0,172.07,219.68,59.558214285714264,218.52
524,S10,super,cat_C,6,5,1,188.42,326.52,49.924999999999976,90.3
525,S10,super,cat_C,0,5,1,205.52,421.26,60.61857142857142,276.13
526,S10,super,cat_C,1,5,1,64.0,140.26,106.68928571428569,226.82
527,S10,super,cat_C,2,5,1,421.12,80.53,84.85571428571427,441.16
528,S10,super,cat_C,3,5,1,97.93,418.46,67.89642857142856,421.58
529,S10,super,cat_C,4,5,0,545.73,36.49,113.21214285714284,187.21
530,S10,super,cat_C,5,5,1,218.52,172.07,61.39392857142855,198.26
531,S10,super,cat_C,6,5,0,90.3,188.42,45.43249999999999,93.28
532,S10,super,cat_C,0,5,1,276.13,205.52,56.94964285714284,347.45
533,S10,super,cat_C,1,5,0,226.82,64.0,75.54499999999997,121.49
534,S10,super,cat_C,2,5,0,441.16,421.12,72.13785714285713,48.63
535,S10,super,cat_C,3,5,0,421.58,97.93,73.78107142857141,174.29
536,S10,super,cat_C,4,5,0,187.21,545.73,106.40249999999999,214.89
537,S10,super,cat_C,5,5,1,198.26,218.52,77.76249999999997,507.56
538,S10,super,cat_C,6,5,0,93.28,90.3,55.205357142857125,115.77
539,S10,super,cat_C,0,5,0,347.45,276.13,83.84249999999997,188.19
500,S10,super,cat_D,3,4,1,81.39,82.21,83.58642857142854,226.39
501,S10,super,cat_D,4,4,1,88.89,59.2,66.40285714285713,192.94
502,S10,super,cat_D,5,4,1,106.82,105.99,95.67571428571428,304.26
503,S10,super,cat_D,6,4,1,107.05,113.45,59.010714285714265,241.09
504,S10,super,cat_D,0,4,0,100.34,88.51,43.35535714285713,86.41
505,S10,super,cat_D,1,4,1,86.67,143.42,55.59071428571427,236.5
506,S10,super,cat_D,2,4,0,91.51,78.82,77.85214285714282,83.91
507,S10,super,cat_D,3,4,0,226.39,81.39,70.98857142857142,80.94
508,S10,super,cat_D,4,4,0,192.94,88.89,65.15464285714283,87.46
509,S10,super,cat_D,5,4,0,304.26,106.82,130.82321428571427,104.9
510,S10,super,cat_D,6,5,1,241.09,107.05,78.00999999999999,325.14
511,S10,super,cat_D,0,5,0,86.41,100.34,58.51214285714284,82.19
512,S10,super,cat_D,1,5,1,236.5,86.67,95.24535714285712,251.17
513,S10,super,cat_D,2,5,0,83.91,91.51,76.32249999999998,89.05
514,S10,super,cat_D,3,5,1,80.94,226.39,65.75214285714284,227.16
515,S10,super,cat_D,4,5,0,87.46,192.94,80.82178571428571,84.46
516,S10,super,cat_D,5,5,1,104.9,304.26,91.77740740740738,255.15
517,S10,super,cat_D,6,5,1,325.14,241.09,69.90142857142855,265.8
518,S10,super,cat_D,0,5,0,82.19,86.41,58.305357142857126,89.29
519,S10,super,cat_D,1,5,0,251.17,236.5,81.28071428571427,76.41
520,S10,super,cat_D,2,5,1,89.05,83.91,107.21499999999999,188.65
521,S10,super,cat_D,3,5,1,227.16,80.94,61.29285714285713,230.74
522,S10,super,cat_D,4,5,0,84.46,87.46,110.22321428571426,86.43
523,S10,super,cat_D,5,5,0,255.15,104.9,59.68571428571427,88.86
524,S10,super,cat_D,6,5,1,265.8,325.14,49.90142857142855,275.46
525,S10,super,cat_D,0,5,0,89.29,82.19,59.548928571428554,90.16
526,S10,super,cat_D,1,5,0,76.41,251.17,109.43035714285712,76.29
527,S10,super,cat_D,2,5,1,188.65,89.05,85.10071428571426,183.0
528,S10,super,cat_D,3,5,0,230.74,227.16,71.0842857142857,75.18
529,S10,super,cat_D,4,5,1,86.43,84.46,113.52571428571426,191.81
530,S10,super,cat_D,5,5,1,88.86,255.15,59.80928571428569,270.05
531,S10,super,cat_D,6,5,0,275.46,265.8,44.52749999999998,100.71
532,S10,super,cat_D,0,5,0,90.16,89.29,58.030714285714275,79.35
533,S10,super,cat_D,1,5,1,76.29,76.41,75.47964285714284,213.27
534,S10,super,cat_D,2,5,0,183.0,188.65,71.58214285714284,95.27
535,S10,super,cat_D,3,5,1,75.18,230.74,72.16928571428569,222.62
536,S10,super,cat_D,4,5,1,191.81,86.43,111.41571428571429,225.59
537,S10,super,cat_D,5,5,0,270.05,88.86,77.40071428571427,92.48
538,S10,super,cat_D,6,5,1,100.71,275.46,55.8817857142857,253.93
539,S10,super,cat_D,0,5,1,79.35,90.16,84.3242857142857,232.76
500,S10,super,cat_E,3,4,1,103.1,103.85,83.68714285714283,325.79
501,S10,super,cat_E,4,4,0,104.17,126.42,66.9767857142857,120.62
502,S10,super,cat_E,5,4,1,145.37,152.4,99.41107142857142,382.07
503,S10,super,cat_E,6,4,1,141.06,165.32,59.453928571428555,435.79
504,S10,super,cat_E,0,4,0,122.75,90.9,43.650357142857125,127.55
505,S10,super,cat_E,1,4,1,115.44,153.2,55.87035714285713,332.37
506,S10,super,cat_E,2,4,1,140.0,120.3,80.12499999999999,219.64
507,S10,super,cat_E,3,4,0,325.79,103.1,69.78249999999998,99.2
508,S10,super,cat_E,4,4,0,120.62,104.17,65.03821428571426,113.2
509,S10,super,cat_E,5,4,1,382.07,145.37,130.13357142857143,324.66
510,S10,super,cat_E,6,5,0,435.79,141.06,77.60535714285712,137.8
511,S10,super,cat_E,0,5,0,127.55,122.75,58.7792857142857,128.58
512,S10,super,cat_E,1,5,0,332.37,115.44,94.28678571428568,113.42
513,S10,super,cat_E,2,5,1,219.64,140.0,76.66607142857141,353.1
514,S10,super,cat_E,3,5,0,99.2,325.79,67.18535714285713,101.55
515,S10,super,cat_E,4,5,0,113.2,120.62,81.05714285714284,105.78
516,S10,super,cat_E,5,5,0,324.66,382.07,91.25592592592592,137.49
517,S10,super,cat_E,6,5,0,137.8,435.79,69.16928571428569,133.72
518,S10,super,cat_E,0,5,1,128.58,127.55,58.89464285714284,273.9
519,S10,super,cat_E,1,5,1,113.42,332.37,82.91071428571426,320.66
520,S10,super,cat_E,2,5,0,353.1,219.64,106.08785714285713,126.07
521,S10,super,cat_E,3,5,1,101.55,99.2,64.41464285714284,357.64
522,S10,super,cat_E,4,5,0,105.78,113.2,121.53214285714284,101.37
523,S10,super,cat_E,5,5,0,137.49,324.66,59.89321428571427,97.42
524,S10,super,cat_E,6,5,0,133.72,137.8,49.57642857142855,149.12
525,S10,super,cat_E,0,5,1,273.9,128.58,58.79607142857141,338.68
526,S10,super,cat_E,1,5,1,320.66,113.42,112.10499999999999,293.05
527,S10,super,cat_E,2,5,1,126.07,353.1,84.1285714285714,303.22
528,S10,super,cat_E,3,5,0,357.64,101.55,70.68785714285713,112.15
529,S10,super,cat_E,4,5,1,101.37,105.78,109.15892857142856,368.14
530,S10,super,cat_E,5,5,1,97.42,137.49,58.74642857142856,365.62
531,S10,super,cat_E,6,5,0,149.12,133.72,44.72321428571427,124.22
532,S10,super,cat_E,0,5,0,338.68,273.9,59.30928571428569,83.06
533,S10,super,cat_E,1,5,1,293.05,320.66,75.77964285714283,294.39
534,S10,super,cat_E,2,5,1,303.22,126.07,73.86428571428569,297.96
535,S10,super,cat_E,3,5,0,112.15,357.64,70.21142857142856,66.81
536,S10,super,cat_E,4,5,0,368.14,101.37,116.43464285714285,116.45
537,S10,super,cat_E,5,5,0,365.62,97.42,76.97964285714285,133.83
538,S10,super,cat_E,6,5,0,124.22,149.12,55.85571428571427,166.24
539,S10,super,cat_E,0,5,0,83.06,338.68,85.54821428571427,97.64
500,S10,super,cat_F,3,4,0,71.35,65.7,84.04535714285713,77.66
501,S10,super,cat_F,4,4,1,82.2,83.05,67.08999999999999,175.28
502,S10,super,cat_F,5,4,0,155.41,79.7,99.2060714285714,93.79
503,S10,super,cat_F,6,4,0,85.53,80.43,60.06107142857142,95.08
504,S10,super,cat_F,0,4,1,72.73,75.25,43.58392857142855,210.56
505,S10,super,cat_F,1,4,0,81.06,63.27,57.12464285714284,81.3
506,S10,super,cat_F,2,4,0,86.29,77.66,79.43642857142855,86.41
507,S10,super,cat_F,3,4,1,77.66,71.35,70.12892857142856,215.04
508,S10,super,cat_F,4,4,0,175.28,82.2,66.07071428571427,66.68
509,S10,super,cat_F,5,4,0,93.79,155.41,136.27321428571426,103.53
510,S10,super,cat_F,6,5,1,95.08,85.53,77.21821428571427,221.0
511,S10,super,cat_F,0,5,1,210.56,72.73,57.7342857142857,190.99
512,S10,super,cat_F,1,5,0,81.3,81.06,94.5117857142857,74.66
513,S10,super,cat_F,2,5,0,86.41,86.29,76.86071428571427,70.89
514,S10,super,cat_F,3,5,1,215.04,77.66,66.73821428571428,182.02
